2025-09-17 21:02:07,243 INFO    MainThread:23100 [wandb_setup.py:_flush():81] Current SDK version is 0.21.4
2025-09-17 21:02:07,244 INFO    MainThread:23100 [wandb_setup.py:_flush():81] Configure stats pid to 23100
2025-09-17 21:02:07,244 INFO    MainThread:23100 [wandb_setup.py:_flush():81] Loading settings from C:\Users\charl\.config\wandb\settings
2025-09-17 21:02:07,244 INFO    MainThread:23100 [wandb_setup.py:_flush():81] Loading settings from C:\Users\charl\PycharmProjects\pythonProject10\wandb\settings
2025-09-17 21:02:07,244 INFO    MainThread:23100 [wandb_setup.py:_flush():81] Loading settings from environment variables
2025-09-17 21:02:07,244 INFO    MainThread:23100 [wandb_init.py:setup_run_log_directory():686] Logging user logs to C:\Users\charl\PycharmProjects\pythonProject10\wandb\run-20250917_210207-3t1azrvu\logs\debug.log
2025-09-17 21:02:07,244 INFO    MainThread:23100 [wandb_init.py:setup_run_log_directory():687] Logging internal logs to C:\Users\charl\PycharmProjects\pythonProject10\wandb\run-20250917_210207-3t1azrvu\logs\debug-internal.log
2025-09-17 21:02:07,245 INFO    MainThread:23100 [wandb_init.py:init():813] calling init triggers
2025-09-17 21:02:07,245 INFO    MainThread:23100 [wandb_init.py:init():818] wandb.init called with sweep_config: {}
config: {'_wandb': {}}
2025-09-17 21:02:07,245 INFO    MainThread:23100 [wandb_init.py:init():854] starting backend
2025-09-17 21:02:09,828 INFO    MainThread:23100 [wandb_init.py:init():857] sending inform_init request
2025-09-17 21:02:09,837 INFO    MainThread:23100 [wandb_init.py:init():865] backend started and connected
2025-09-17 21:02:09,838 INFO    MainThread:23100 [wandb_init.py:init():936] updated telemetry
2025-09-17 21:02:09,840 INFO    MainThread:23100 [wandb_init.py:init():960] communicating run to backend with 90.0 second timeout
2025-09-17 21:02:13,720 INFO    MainThread:23100 [wandb_init.py:init():1011] starting run threads in backend
2025-09-17 21:02:13,800 INFO    MainThread:23100 [wandb_run.py:_console_start():2506] atexit reg
2025-09-17 21:02:13,800 INFO    MainThread:23100 [wandb_run.py:_redirect():2354] redirect: wrap_raw
2025-09-17 21:02:13,800 INFO    MainThread:23100 [wandb_run.py:_redirect():2423] Wrapping output streams.
2025-09-17 21:02:13,800 INFO    MainThread:23100 [wandb_run.py:_redirect():2446] Redirects installed.
2025-09-17 21:02:13,802 INFO    MainThread:23100 [wandb_init.py:init():1049] run started, returning control to user process
